dataset,candidate,block_index,base_markets,selected_markets,coverage,wins,losses,accuracy,net_pnl_cents,net_roi_on_cost,positive_net,coverage_pass
v21,switch_brownian_p_rv_15m_book0.7_alt0.65_ask90_cheap5,0,20,19,0.95,16,3,0.8421052631578947,223.0,0.16194625998547568,True,True
v21,switch_brownian_p_rv_15m_book0.7_alt0.65_ask90_cheap5,1,20,20,1.0,11,9,0.55,-283.0,-0.20462762111352134,False,True
v21,switch_brownian_p_rv_15m_book0.7_alt0.65_ask90_cheap5,2,20,20,1.0,13,7,0.65,-104.0,-0.07407407407407407,False,True
v21,switch_brownian_p_rv_15m_book0.7_alt0.65_ask90_cheap5,3,20,20,1.0,13,7,0.65,-84.0,-0.06069364161849711,False,True
v21,switch_brownian_p_rv_15m_book0.7_alt0.65_ask90_cheap5,4,20,20,1.0,14,6,0.7,32.0,0.023391812865497075,True,True
v21,switch_brownian_p_rv_15m_book0.7_alt0.65_ask90_cheap5,5,20,20,1.0,14,6,0.7,40.0,0.029411764705882353,True,True
v21,switch_brownian_p_rv_15m_book0.7_alt0.65_ask90_cheap5,6,20,20,1.0,17,3,0.85,343.0,0.2527634487840825,True,True
v21,switch_brownian_p_rv_15m_book0.7_alt0.65_ask90_cheap5,7,20,20,1.0,16,4,0.8,230.0,0.1678832116788321,True,True
v21,switch_brownian_p_rv_15m_book0.7_alt0.65_ask90_cheap5,8,20,20,1.0,10,10,0.5,-332.0,-0.24924924924924924,False,True
v21,switch_brownian_p_rv_15m_book0.7_alt0.65_ask90_cheap5,9,20,20,1.0,17,3,0.85,292.0,0.20738636363636365,True,True
v21,switch_brownian_p_rv_15m_book0.7_alt0.65_ask90_cheap5,10,20,19,0.95,14,5,0.7368421052631579,31.0,0.022644265887509132,True,True
v21,switch_brownian_p_rv_15m_book0.7_alt0.65_ask90_cheap5,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True
v21,switch_brownian_p_rv_15m_book0.7_alt0.65_ask90_cheap10,0,20,19,0.95,16,3,0.8421052631578947,223.0,0.16194625998547568,True,True
v21,switch_brownian_p_rv_15m_book0.7_alt0.65_ask90_cheap10,1,20,20,1.0,11,9,0.55,-283.0,-0.20462762111352134,False,True
v21,switch_brownian_p_rv_15m_book0.7_alt0.65_ask90_cheap10,2,20,20,1.0,13,7,0.65,-104.0,-0.07407407407407407,False,True
v21,switch_brownian_p_rv_15m_book0.7_alt0.65_ask90_cheap10,3,20,20,1.0,13,7,0.65,-84.0,-0.06069364161849711,False,True
v21,switch_brownian_p_rv_15m_book0.7_alt0.65_ask90_cheap10,4,20,20,1.0,14,6,0.7,32.0,0.023391812865497075,True,True
v21,switch_brownian_p_rv_15m_book0.7_alt0.65_ask90_cheap10,5,20,20,1.0,14,6,0.7,40.0,0.029411764705882353,True,True
v21,switch_brownian_p_rv_15m_book0.7_alt0.65_ask90_cheap10,6,20,20,1.0,17,3,0.85,343.0,0.2527634487840825,True,True
v21,switch_brownian_p_rv_15m_book0.7_alt0.65_ask90_cheap10,7,20,20,1.0,16,4,0.8,230.0,0.1678832116788321,True,True
v21,switch_brownian_p_rv_15m_book0.7_alt0.65_ask90_cheap10,8,20,20,1.0,10,10,0.5,-332.0,-0.24924924924924924,False,True
v21,switch_brownian_p_rv_15m_book0.7_alt0.65_ask90_cheap10,9,20,20,1.0,17,3,0.85,292.0,0.20738636363636365,True,True
v21,switch_brownian_p_rv_15m_book0.7_alt0.65_ask90_cheap10,10,20,19,0.95,14,5,0.7368421052631579,31.0,0.022644265887509132,True,True
v21,switch_brownian_p_rv_15m_book0.7_alt0.65_ask90_cheap10,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask60_cheap0,0,20,19,0.95,16,3,0.8421052631578947,223.0,0.16194625998547568,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask60_cheap0,1,20,20,1.0,11,9,0.55,-283.0,-0.20462762111352134,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask60_cheap0,2,20,20,1.0,13,7,0.65,-104.0,-0.07407407407407407,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask60_cheap0,3,20,20,1.0,13,7,0.65,-84.0,-0.06069364161849711,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask60_cheap0,4,20,20,1.0,14,6,0.7,32.0,0.023391812865497075,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask60_cheap0,5,20,20,1.0,14,6,0.7,40.0,0.029411764705882353,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask60_cheap0,6,20,20,1.0,17,3,0.85,343.0,0.2527634487840825,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask60_cheap0,7,20,20,1.0,16,4,0.8,230.0,0.1678832116788321,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask60_cheap0,8,20,20,1.0,10,10,0.5,-332.0,-0.24924924924924924,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask60_cheap0,9,20,20,1.0,17,3,0.85,292.0,0.20738636363636365,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask60_cheap0,10,20,19,0.95,14,5,0.7368421052631579,31.0,0.022644265887509132,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask60_cheap0,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask60_cheap5,0,20,19,0.95,16,3,0.8421052631578947,223.0,0.16194625998547568,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask60_cheap5,1,20,20,1.0,11,9,0.55,-283.0,-0.20462762111352134,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask60_cheap5,2,20,20,1.0,13,7,0.65,-104.0,-0.07407407407407407,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask60_cheap5,3,20,20,1.0,13,7,0.65,-84.0,-0.06069364161849711,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask60_cheap5,4,20,20,1.0,14,6,0.7,32.0,0.023391812865497075,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask60_cheap5,5,20,20,1.0,14,6,0.7,40.0,0.029411764705882353,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask60_cheap5,6,20,20,1.0,17,3,0.85,343.0,0.2527634487840825,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask60_cheap5,7,20,20,1.0,16,4,0.8,230.0,0.1678832116788321,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask60_cheap5,8,20,20,1.0,10,10,0.5,-332.0,-0.24924924924924924,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask60_cheap5,9,20,20,1.0,17,3,0.85,292.0,0.20738636363636365,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask60_cheap5,10,20,19,0.95,14,5,0.7368421052631579,31.0,0.022644265887509132,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask60_cheap5,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask60_cheap10,0,20,19,0.95,16,3,0.8421052631578947,223.0,0.16194625998547568,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask60_cheap10,1,20,20,1.0,11,9,0.55,-283.0,-0.20462762111352134,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask60_cheap10,2,20,20,1.0,13,7,0.65,-104.0,-0.07407407407407407,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask60_cheap10,3,20,20,1.0,13,7,0.65,-84.0,-0.06069364161849711,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask60_cheap10,4,20,20,1.0,14,6,0.7,32.0,0.023391812865497075,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask60_cheap10,5,20,20,1.0,14,6,0.7,40.0,0.029411764705882353,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask60_cheap10,6,20,20,1.0,17,3,0.85,343.0,0.2527634487840825,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask60_cheap10,7,20,20,1.0,16,4,0.8,230.0,0.1678832116788321,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask60_cheap10,8,20,20,1.0,10,10,0.5,-332.0,-0.24924924924924924,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask60_cheap10,9,20,20,1.0,17,3,0.85,292.0,0.20738636363636365,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask60_cheap10,10,20,19,0.95,14,5,0.7368421052631579,31.0,0.022644265887509132,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask60_cheap10,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask70_cheap0,0,20,19,0.95,16,3,0.8421052631578947,223.0,0.16194625998547568,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask70_cheap0,1,20,20,1.0,11,9,0.55,-283.0,-0.20462762111352134,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask70_cheap0,2,20,20,1.0,13,7,0.65,-104.0,-0.07407407407407407,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask70_cheap0,3,20,20,1.0,13,7,0.65,-84.0,-0.06069364161849711,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask70_cheap0,4,20,20,1.0,14,6,0.7,32.0,0.023391812865497075,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask70_cheap0,5,20,20,1.0,14,6,0.7,40.0,0.029411764705882353,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask70_cheap0,6,20,20,1.0,17,3,0.85,343.0,0.2527634487840825,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask70_cheap0,7,20,20,1.0,16,4,0.8,230.0,0.1678832116788321,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask70_cheap0,8,20,20,1.0,10,10,0.5,-332.0,-0.24924924924924924,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask70_cheap0,9,20,20,1.0,17,3,0.85,292.0,0.20738636363636365,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask70_cheap0,10,20,19,0.95,14,5,0.7368421052631579,31.0,0.022644265887509132,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask70_cheap0,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask70_cheap5,0,20,19,0.95,16,3,0.8421052631578947,223.0,0.16194625998547568,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask70_cheap5,1,20,20,1.0,11,9,0.55,-283.0,-0.20462762111352134,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask70_cheap5,2,20,20,1.0,13,7,0.65,-104.0,-0.07407407407407407,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask70_cheap5,3,20,20,1.0,13,7,0.65,-84.0,-0.06069364161849711,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask70_cheap5,4,20,20,1.0,14,6,0.7,32.0,0.023391812865497075,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask70_cheap5,5,20,20,1.0,14,6,0.7,40.0,0.029411764705882353,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask70_cheap5,6,20,20,1.0,17,3,0.85,343.0,0.2527634487840825,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask70_cheap5,7,20,20,1.0,16,4,0.8,230.0,0.1678832116788321,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask70_cheap5,8,20,20,1.0,10,10,0.5,-332.0,-0.24924924924924924,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask70_cheap5,9,20,20,1.0,17,3,0.85,292.0,0.20738636363636365,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask70_cheap5,10,20,19,0.95,14,5,0.7368421052631579,31.0,0.022644265887509132,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask70_cheap5,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask70_cheap10,0,20,19,0.95,16,3,0.8421052631578947,223.0,0.16194625998547568,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask70_cheap10,1,20,20,1.0,11,9,0.55,-283.0,-0.20462762111352134,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask70_cheap10,2,20,20,1.0,13,7,0.65,-104.0,-0.07407407407407407,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask70_cheap10,3,20,20,1.0,13,7,0.65,-84.0,-0.06069364161849711,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask70_cheap10,4,20,20,1.0,14,6,0.7,32.0,0.023391812865497075,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask70_cheap10,5,20,20,1.0,14,6,0.7,40.0,0.029411764705882353,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask70_cheap10,6,20,20,1.0,17,3,0.85,343.0,0.2527634487840825,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask70_cheap10,7,20,20,1.0,16,4,0.8,230.0,0.1678832116788321,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask70_cheap10,8,20,20,1.0,10,10,0.5,-332.0,-0.24924924924924924,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask70_cheap10,9,20,20,1.0,17,3,0.85,292.0,0.20738636363636365,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask70_cheap10,10,20,19,0.95,14,5,0.7368421052631579,31.0,0.022644265887509132,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask70_cheap10,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask80_cheap0,0,20,19,0.95,16,3,0.8421052631578947,223.0,0.16194625998547568,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask80_cheap0,1,20,20,1.0,11,9,0.55,-283.0,-0.20462762111352134,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask80_cheap0,2,20,20,1.0,13,7,0.65,-104.0,-0.07407407407407407,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask80_cheap0,3,20,20,1.0,13,7,0.65,-84.0,-0.06069364161849711,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask80_cheap0,4,20,20,1.0,14,6,0.7,32.0,0.023391812865497075,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask80_cheap0,5,20,20,1.0,14,6,0.7,40.0,0.029411764705882353,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask80_cheap0,6,20,20,1.0,17,3,0.85,343.0,0.2527634487840825,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask80_cheap0,7,20,20,1.0,16,4,0.8,230.0,0.1678832116788321,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask80_cheap0,8,20,20,1.0,10,10,0.5,-332.0,-0.24924924924924924,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask80_cheap0,9,20,20,1.0,17,3,0.85,292.0,0.20738636363636365,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask80_cheap0,10,20,19,0.95,14,5,0.7368421052631579,31.0,0.022644265887509132,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask80_cheap0,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask80_cheap5,0,20,19,0.95,16,3,0.8421052631578947,223.0,0.16194625998547568,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask80_cheap5,1,20,20,1.0,11,9,0.55,-283.0,-0.20462762111352134,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask80_cheap5,2,20,20,1.0,13,7,0.65,-104.0,-0.07407407407407407,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask80_cheap5,3,20,20,1.0,13,7,0.65,-84.0,-0.06069364161849711,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask80_cheap5,4,20,20,1.0,14,6,0.7,32.0,0.023391812865497075,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask80_cheap5,5,20,20,1.0,14,6,0.7,40.0,0.029411764705882353,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask80_cheap5,6,20,20,1.0,17,3,0.85,343.0,0.2527634487840825,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask80_cheap5,7,20,20,1.0,16,4,0.8,230.0,0.1678832116788321,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask80_cheap5,8,20,20,1.0,10,10,0.5,-332.0,-0.24924924924924924,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask80_cheap5,9,20,20,1.0,17,3,0.85,292.0,0.20738636363636365,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask80_cheap5,10,20,19,0.95,14,5,0.7368421052631579,31.0,0.022644265887509132,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask80_cheap5,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask80_cheap10,0,20,19,0.95,16,3,0.8421052631578947,223.0,0.16194625998547568,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask80_cheap10,1,20,20,1.0,11,9,0.55,-283.0,-0.20462762111352134,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask80_cheap10,2,20,20,1.0,13,7,0.65,-104.0,-0.07407407407407407,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask80_cheap10,3,20,20,1.0,13,7,0.65,-84.0,-0.06069364161849711,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask80_cheap10,4,20,20,1.0,14,6,0.7,32.0,0.023391812865497075,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask80_cheap10,5,20,20,1.0,14,6,0.7,40.0,0.029411764705882353,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask80_cheap10,6,20,20,1.0,17,3,0.85,343.0,0.2527634487840825,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask80_cheap10,7,20,20,1.0,16,4,0.8,230.0,0.1678832116788321,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask80_cheap10,8,20,20,1.0,10,10,0.5,-332.0,-0.24924924924924924,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask80_cheap10,9,20,20,1.0,17,3,0.85,292.0,0.20738636363636365,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask80_cheap10,10,20,19,0.95,14,5,0.7368421052631579,31.0,0.022644265887509132,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask80_cheap10,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask90_cheap0,0,20,19,0.95,16,3,0.8421052631578947,223.0,0.16194625998547568,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask90_cheap0,1,20,20,1.0,11,9,0.55,-283.0,-0.20462762111352134,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask90_cheap0,2,20,20,1.0,13,7,0.65,-104.0,-0.07407407407407407,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask90_cheap0,3,20,20,1.0,13,7,0.65,-84.0,-0.06069364161849711,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask90_cheap0,4,20,20,1.0,14,6,0.7,32.0,0.023391812865497075,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask90_cheap0,5,20,20,1.0,14,6,0.7,40.0,0.029411764705882353,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask90_cheap0,6,20,20,1.0,17,3,0.85,343.0,0.2527634487840825,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask90_cheap0,7,20,20,1.0,16,4,0.8,230.0,0.1678832116788321,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask90_cheap0,8,20,20,1.0,10,10,0.5,-332.0,-0.24924924924924924,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask90_cheap0,9,20,20,1.0,17,3,0.85,292.0,0.20738636363636365,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask90_cheap0,10,20,19,0.95,14,5,0.7368421052631579,31.0,0.022644265887509132,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask90_cheap0,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask90_cheap5,0,20,19,0.95,16,3,0.8421052631578947,223.0,0.16194625998547568,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask90_cheap5,1,20,20,1.0,11,9,0.55,-283.0,-0.20462762111352134,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask90_cheap5,2,20,20,1.0,13,7,0.65,-104.0,-0.07407407407407407,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask90_cheap5,3,20,20,1.0,13,7,0.65,-84.0,-0.06069364161849711,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask90_cheap5,4,20,20,1.0,14,6,0.7,32.0,0.023391812865497075,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask90_cheap5,5,20,20,1.0,14,6,0.7,40.0,0.029411764705882353,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask90_cheap5,6,20,20,1.0,17,3,0.85,343.0,0.2527634487840825,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask90_cheap5,7,20,20,1.0,16,4,0.8,230.0,0.1678832116788321,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask90_cheap5,8,20,20,1.0,10,10,0.5,-332.0,-0.24924924924924924,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask90_cheap5,9,20,20,1.0,17,3,0.85,292.0,0.20738636363636365,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask90_cheap5,10,20,19,0.95,14,5,0.7368421052631579,31.0,0.022644265887509132,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask90_cheap5,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask90_cheap10,0,20,19,0.95,16,3,0.8421052631578947,223.0,0.16194625998547568,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask90_cheap10,1,20,20,1.0,11,9,0.55,-283.0,-0.20462762111352134,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask90_cheap10,2,20,20,1.0,13,7,0.65,-104.0,-0.07407407407407407,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask90_cheap10,3,20,20,1.0,13,7,0.65,-84.0,-0.06069364161849711,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask90_cheap10,4,20,20,1.0,14,6,0.7,32.0,0.023391812865497075,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask90_cheap10,5,20,20,1.0,14,6,0.7,40.0,0.029411764705882353,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask90_cheap10,6,20,20,1.0,17,3,0.85,343.0,0.2527634487840825,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask90_cheap10,7,20,20,1.0,16,4,0.8,230.0,0.1678832116788321,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask90_cheap10,8,20,20,1.0,10,10,0.5,-332.0,-0.24924924924924924,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask90_cheap10,9,20,20,1.0,17,3,0.85,292.0,0.20738636363636365,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask90_cheap10,10,20,19,0.95,14,5,0.7368421052631579,31.0,0.022644265887509132,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.55_ask90_cheap10,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.6_ask60_cheap0,0,20,19,0.95,16,3,0.8421052631578947,223.0,0.16194625998547568,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.6_ask60_cheap0,1,20,20,1.0,11,9,0.55,-283.0,-0.20462762111352134,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.6_ask60_cheap0,2,20,20,1.0,13,7,0.65,-104.0,-0.07407407407407407,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.6_ask60_cheap0,3,20,20,1.0,13,7,0.65,-84.0,-0.06069364161849711,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.6_ask60_cheap0,4,20,20,1.0,14,6,0.7,32.0,0.023391812865497075,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.6_ask60_cheap0,5,20,20,1.0,14,6,0.7,40.0,0.029411764705882353,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.6_ask60_cheap0,6,20,20,1.0,17,3,0.85,343.0,0.2527634487840825,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.6_ask60_cheap0,7,20,20,1.0,16,4,0.8,230.0,0.1678832116788321,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.6_ask60_cheap0,8,20,20,1.0,10,10,0.5,-332.0,-0.24924924924924924,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.6_ask60_cheap0,9,20,20,1.0,17,3,0.85,292.0,0.20738636363636365,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.6_ask60_cheap0,10,20,19,0.95,14,5,0.7368421052631579,31.0,0.022644265887509132,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.6_ask60_cheap0,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.6_ask60_cheap5,0,20,19,0.95,16,3,0.8421052631578947,223.0,0.16194625998547568,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.6_ask60_cheap5,1,20,20,1.0,11,9,0.55,-283.0,-0.20462762111352134,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.6_ask60_cheap5,2,20,20,1.0,13,7,0.65,-104.0,-0.07407407407407407,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.6_ask60_cheap5,3,20,20,1.0,13,7,0.65,-84.0,-0.06069364161849711,False,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.6_ask60_cheap5,4,20,20,1.0,14,6,0.7,32.0,0.023391812865497075,True,True
v21,switch_brownian_p_rv_30m_book0.62_alt0.6_ask60_cheap5,5,20,20,1.0,14,6,0.7,40.0,0.029411764705882353,True,True
